key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,0.783,,,,,,,,,,,,,,,,,,,,,,61035f2f2b70d404ca70fb15,61036a873946c5585509aede,2021-07-29_22h58.33.242,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3227,44,71,1,0,0,response1disk,,7,10,-4,1,0,0,rectangle,10,-4,1,0,0,,,,,,,10,-4,1,0,0,,0,25,25,149,1,
,,,,,,,,,,,,,FF,,,,,,,,0.764,,,,,,,,,,,,,,,,,,,,,,61035f2f2b70d404ca70fb15,61036a873946c5585509aede,2021-07-29_22h58.33.242,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2326,52,108,1,0,0,response1disk,,7,1,-2,1,0,0,rectangle,1,-2,1,0,0,,,,,,,1,-2,1,0,0,,0,26,26,153,1,
,,,,,,,,,,,,,FF,,,,,,,,1.354,,,,,,,,,,,,,,,,,,,,,,61035f2f2b70d404ca70fb15,61036a873946c5585509aede,2021-07-29_22h58.33.242,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2918,82,-26,1,0,0,response3disk,,5,16,-8,1,0,0,rectangle,16,-8,1,0,0,,,,,,,16,-8,1,0,0,,0,27,27,49,1,
,,,,,,,,,,,,,FF,,,,,,,,1.257,,,,,,,,,,,,,,,,,,,,,,61035f2f2b70d404ca70fb15,61036a873946c5585509aede,2021-07-29_22h58.33.242,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2754,76,57,1,0,0,response1disk,,6,16,4,1,0,0,rectangle,16,4,1,0,0,,,,,,,16,4,1,0,0,,0,28,28,33,1,
,,,,,,,,,,,,,FF,,,,,,,,0.848,,,,,,,,,,,,,,,,,,,,,,61035f2f2b70d404ca70fb15,61036a873946c5585509aede,2021-07-29_22h58.33.242,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,159,80,51,1,0,0,response1disk,,6,7,4,1,0,0,rectangle,7,4,1,0,0,,,,,,,7,4,1,0,0,,0,29,29,56,1,
,,,,,,,,,,,,,FF,,,,,,,,0.81,,,,,,,,,,,,,,,,,,,,,,61035f2f2b70d404ca70fb15,61036a873946c5585509aede,2021-07-29_22h58.33.242,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2704,45,90,1,0,0,response1disk,,7,7,5,1,0,0,rectangle,7,5,1,0,0,,,,,,,7,5,1,0,0,,0,30,30,50,1,
,,,,,,,,,,,,,FF,,,,,,,,1.186,,,,,,,,,,,,,,,,,,,,,,61035f2f2b70d404ca70fb15,61036a873946c5585509aede,2021-07-29_22h58.33.242,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1192,60,-73,1,0,0,response3disk,,4,24,-8,1,0,0,rectangle,24,-8,1,0,0,,,,,,,24,-8,1,0,0,,0,31,31,23,1,
,,,,,,,,,,,,,FF,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,61035f2f2b70d404ca70fb15,61036a873946c5585509aede,2021-07-29_22h58.33.242,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3935,95,51,1,0,0,response1disk,,6,20,14,1,0,0,rectangle,20,14,1,0,0,,,,,,,20,14,1,0,0,,0,32,32,76,1,
,,,,,,,,,,,,,FF,,,,,,,,0.816,,,,,,,,,,,,,,,,,,,,,,61035f2f2b70d404ca70fb15,61036a873946c5585509aede,2021-07-29_22h58.33.242,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1555,26,89,1,0,0,response1disk,,7,-1,1,1,0,0,rectangle,-1,1,1,0,0,,,,,,,-1,1,1,0,0,,0,33,33,60,1,
,,,,,,,,,,,,,FF,,,,,,,,1.359,,,,,,,,,,,,,,,,,,,,,,61035f2f2b70d404ca70fb15,61036a873946c5585509aede,2021-07-29_22h58.33.242,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3136,53,104,1,0,0,response1disk,,7,1,4,1,0,0,rectangle,1,4,1,0,0,,,,,,,1,4,1,0,0,,0,34,34,41,1,
