key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name,trials_2.order
,,,,,,,,,,,,,FF,,,,,,,,0.6152,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,837,21.82271685,47.55636634,1,0,0,response1disk,,7,-2.048133118,-8.273590545,1,0,0,rectangle,-2.048133118,-8.273590545,1,0,0,-2.048133118,-8.273590545,1,0,0,0,86,86,109,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4651,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3066,94.34151676,-55.10923577,1,0,0,response3disk,,5,24.3612911,-2.68067054,1,0,0,rectangle,24.3612911,-2.68067054,1,0,0,24.3612911,-2.68067054,1,0,0,0,87,87,39,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7988,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3614,31.70240449,45.05946689,1,0,0,response1disk,,7,10.53228699,3.436761192,1,0,0,rectangle,10.53228699,3.436761192,1,0,0,10.53228699,3.436761192,1,0,0,0,88,88,131,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.6217,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,745,71.05108672,129.3583939,1,0,0,response1disk,,7,16.9531367,11.32260115,1,0,0,rectangle,16.9531367,11.32260115,1,0,0,16.9531367,11.32260115,1,0,0,0,89,89,113,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.6827,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,4319,46.61387933,55.96334889,1,0,0,response1disk,,7,23.87618367,13.12494493,1,0,0,rectangle,23.87618367,13.12494493,1,0,0,23.87618367,13.12494493,1,0,0,0,90,90,130,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9178,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3350,68.19161402,41.48922758,1,0,0,response1disk,,6,15.20406441,-5.649127615,1,0,0,rectangle,15.20406441,-5.649127615,1,0,0,15.20406441,-5.649127615,1,0,0,0,91,91,8,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.866,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,4005,62.69444597,46.1884464,1,0,0,response1disk,,6,24.09468954,11.70658553,1,0,0,rectangle,24.09468954,11.70658553,1,0,0,24.09468954,11.70658553,1,0,0,0,92,92,87,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2643,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1679,67.77598902,-21.73452825,1,0,0,response3disk,,5,28.55953335,-4.661041663,1,0,0,rectangle,28.55953335,-4.661041663,1,0,0,28.55953335,-4.661041663,1,0,0,0,93,93,152,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8478,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,4092,25.61690636,38.2784121,1,0,0,response1disk,,7,17.00679881,6.197308108,1,0,0,rectangle,17.00679881,6.197308108,1,0,0,17.00679881,6.197308108,1,0,0,0,94,94,20,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7665,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,639,-27.29056513,-17.97754577,1,0,0,response5disk,,2,-7.527381246,10.64389021,1,0,0,rectangle,-7.527381246,10.64389021,1,0,0,-7.527381246,10.64389021,1,0,0,0,95,95,137,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8172,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,139,25.50435753,62.56959899,1,0,0,response1disk,,7,11.45611513,4.204925266,1,0,0,rectangle,11.45611513,4.204925266,1,0,0,11.45611513,4.204925266,1,0,0,0,96,96,150,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9483,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,572,28.66182828,30.92970594,1,0,0,response1disk,,7,16.3467402,7.793841335,1,0,0,rectangle,16.3467402,7.793841335,1,0,0,16.3467402,7.793841335,1,0,0,0,97,97,157,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.0302,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1238,32.06890841,50.76386151,1,0,0,response1disk,,7,13.72711126,15.24623402,1,0,0,rectangle,13.72711126,15.24623402,1,0,0,13.72711126,15.24623402,1,0,0,0,98,98,106,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3311,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2232,24.14644735,-51.77764393,1,0,0,response3disk,,4,13.23341008,7.699261256,1,0,0,rectangle,13.23341008,7.699261256,1,0,0,13.23341008,7.699261256,1,0,0,0,99,99,135,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3483,-20.80389512,-74.62949974,1,0,0,response5disk,,3,-8.368103915,-0.424225194,1,0,0,rectangle,-8.368103915,-0.424225194,1,0,0,-8.368103915,-0.424225194,1,0,0,0,100,100,23,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.0657,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1842,23.87794149,91.7329295,1,0,0,response1disk,,7,13.6289179,0.070013095,1,0,0,rectangle,13.6289179,0.070013095,1,0,0,13.6289179,0.070013095,1,0,0,0,101,101,119,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.6482,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,4345,77.69805948,23.84376833,1,0,0,response1disk,,6,28.49630093,5.364300283,1,0,0,rectangle,28.49630093,5.364300283,1,0,0,28.49630093,5.364300283,1,0,0,0,102,102,86,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.0658,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1260,52.42950441,24.52919315,1,0,0,response1disk,,6,13.10054875,4.596868631,1,0,0,rectangle,13.10054875,4.596868631,1,0,0,13.10054875,4.596868631,1,0,0,0,103,103,102,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7655,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,64,31.70259981,16.38412467,1,0,0,response1disk,,6,30.12984588,-3.025006482,1,0,0,rectangle,30.12984588,-3.025006482,1,0,0,30.12984588,-3.025006482,1,0,0,0,104,104,5,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9654,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1597,-38.83011609,41.24144926,1,0,0,response7disk,,0,6.823253733,11.01781599,1,0,0,rectangle,-17.12616069,-100.3925372,1,0,0,-1.379920217,5.445062003,1,0,0,0,105,105,148,1,,response5disk_3,TRUE,3,3,"[110,188,241,318,157,24,30,142,106,80,284,150,68,168,216,323,164,157,184,113]",1.6641,rectangle,
,,,,,,,,,,,,,FF,,,,,,,,1.0364,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,4259,19.64366408,35.34725971,1,0,0,response1disk,,7,-5.274402697,-17.18418638,1,0,0,rectangle,-5.274402697,-17.18418638,1,0,0,-5.274402697,-17.18418638,1,0,0,0,106,106,48,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7647,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1737,34.77193579,48.42230874,1,0,0,response1disk,,7,1.083458726,13.24530626,1,0,0,rectangle,1.083458726,13.24530626,1,0,0,1.083458726,13.24530626,1,0,0,0,107,107,29,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.5989,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2533,23.99263875,-39.96538789,1,0,0,response3disk,,4,12.24190616,-15.54009456,1,0,0,rectangle,12.24190616,-15.54009456,1,0,0,12.24190616,-15.54009456,1,0,0,0,108,108,93,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.114,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,732,32.63599826,-42.54312231,1,0,0,response3disk,,4,9.244103379,-11.68472341,1,0,0,rectangle,24.44918173,43.81007722,1,0,0,10.64498231,-4.968805339,1,0,0,0,109,109,81,1,,response1disk_3,TRUE,7,7,"[110,188,241,318,157,24,30,142,106,80,284,150,68,168,216,323,164,157,184,113]",1.8298,rectangle,
,,,,,,,,,,,,,FF,,,,,,,,3.3816,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3575,31.73555879,63.71996522,1,0,0,response1disk,,7,-2.52821125,8.882659711,1,0,0,rectangle,-2.52821125,8.882659711,1,0,0,-2.52821125,8.882659711,1,0,0,0,110,110,151,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.0172,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3787,38.46236553,-43.69224342,1,0,0,response3disk,,4,23.81256063,-9.530182361,1,0,0,rectangle,23.81256063,-9.530182361,1,0,0,23.81256063,-9.530182361,1,0,0,0,111,111,2,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1639,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3734,49.87764891,41.05849027,1,0,0,response1disk,,6,6.173790833,4.232122532,1,0,0,rectangle,37.496887,-108.2489827,1,0,0,-0.454627235,-5.670758475,1,0,0,0,112,112,27,1,,response3disk_3,TRUE,4,4,"[110,188,241,318,157,24,30,142,106,80,284,150,68,168,216,323,164,157,184,113]",1.9624,rectangle,
,,,,,,,,,,,,,FF,,,,,,,,1.5152,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2221,108.5125131,47.13197669,1,0,0,response1disk,,6,-11.2426645,10.83637068,1,0,0,rectangle,-11.2426645,10.83637068,1,0,0,-11.2426645,10.83637068,1,0,0,0,113,113,89,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8168,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1988,28.48692593,54.79574633,1,0,0,response1disk,,7,22.70655475,9.952581602,1,0,0,rectangle,22.70655475,9.952581602,1,0,0,22.70655475,9.952581602,1,0,0,0,114,114,100,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2318,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3440,22.42457233,-30.9024483,1,0,0,response3disk,,4,12.40206241,-10.90078785,1,0,0,rectangle,12.40206241,-10.90078785,1,0,0,12.40206241,-10.90078785,1,0,0,0,115,115,141,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.9623,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1180,93.42686831,30.19452526,1,0,0,response1disk,,6,14.21895697,-9.576276111,1,0,0,rectangle,14.21895697,-9.576276111,1,0,0,14.21895697,-9.576276111,1,0,0,0,116,116,158,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1646,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2721,-47.96161036,33.7071718,1,0,0,response7disk,,1,-15.45628761,12.95360704,1,0,0,rectangle,-15.45628761,12.95360704,1,0,0,-15.45628761,12.95360704,1,0,0,0,117,117,88,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.8799,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3969,-18.39256695,-49.84654038,1,0,0,response5disk,,3,28.99215055,-10.32974292,1,0,0,rectangle,28.99215055,-10.32974292,1,0,0,28.99215055,-10.32974292,1,0,0,0,118,118,56,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.132,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2032,-39.30619031,-56.71206783,1,0,0,response5disk,,3,-15.46878761,-6.289264344,1,0,0,rectangle,-15.46878761,-6.289264344,1,0,0,-15.46878761,-6.289264344,1,0,0,0,119,119,127,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.0336,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,392,46.39083245,80.5113473,1,0,0,response1disk,,7,-9.312928148,3.042034624,1,0,0,rectangle,-9.312928148,3.042034624,1,0,0,-9.312928148,3.042034624,1,0,0,0,120,120,121,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4384,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1974,40.71627182,-20.17500674,1,0,0,response3disk,,5,14.67598823,3.804192838,1,0,0,rectangle,14.67598823,3.804192838,1,0,0,14.67598823,3.804192838,1,0,0,0,121,121,125,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9311,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1005,31.78511934,55.29188892,1,0,0,response1disk,,7,18.70977735,-2.801617807,1,0,0,rectangle,18.70977735,-2.801617807,1,0,0,18.70977735,-2.801617807,1,0,0,0,122,122,147,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2318,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1918,20.99415238,25.78370977,1,0,0,response1disk,,7,21.28243364,11.36986678,1,0,0,rectangle,21.28243364,11.36986678,1,0,0,21.28243364,11.36986678,1,0,0,0,123,123,3,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2523,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3632,25.13184776,-31.3510323,1,0,0,response3disk,,4,11.48565615,-12.48408865,1,0,0,rectangle,11.48565615,-12.48408865,1,0,0,11.48565615,-12.48408865,1,0,0,0,124,124,139,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9821,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2576,23.31300007,55.19386646,1,0,0,response1disk,,7,22.30401568,10.20658551,1,0,0,rectangle,22.30401568,10.20658551,1,0,0,22.30401568,10.20658551,1,0,0,0,125,125,73,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8812,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1550,27.02647669,32.94867569,1,0,0,response1disk,,7,27.02647669,-16.16880551,1,0,0,rectangle,27.02647669,-16.16880551,1,0,0,27.02647669,-16.16880551,1,0,0,0,126,126,15,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7679,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1986,27.02647669,60.31422786,1,0,0,response1disk,,7,25.22701377,6.558685067,1,0,0,rectangle,25.22701377,6.558685067,1,0,0,25.22701377,6.558685067,1,0,0,0,127,127,71,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7499,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,390,25.22701377,49.60241129,1,0,0,response1disk,,7,25.51534386,3.566253381,1,0,0,rectangle,25.51534386,3.566253381,1,0,0,25.51534386,3.566253381,1,0,0,0,128,128,108,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1383,44.84063711,-24.60767282,1,0,0,response3disk,,5,26.68013879,-3.460846333,1,0,0,rectangle,26.68013879,-3.460846333,1,0,0,26.68013879,-3.460846333,1,0,0,0,129,129,16,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2316,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,438,-50.95096588,-23.08726264,1,0,0,response5disk,,2,-7.691443749,4.008147919,1,0,0,rectangle,-7.691443749,4.008147919,1,0,0,-7.691443749,4.008147919,1,0,0,0,130,130,58,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9172,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1963,-33.2886121,43.3914737,1,0,0,response7disk,,0,-6.362586307,-1.171393174,1,0,0,rectangle,-6.362586307,-1.171393174,1,0,0,-6.362586307,-1.171393174,1,0,0,0,131,131,104,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3814,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2373,-31.20721558,-43.17959692,1,0,0,response5disk,,3,-5.235877306,-13.20454765,1,0,0,rectangle,-5.235877306,-13.20454765,1,0,0,-5.235877306,-13.20454765,1,0,0,0,132,132,159,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.008,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3060,-24.65623892,-36.49859097,1,0,0,response5disk,,3,4.44844901,8.812396038,1,0,0,rectangle,4.44844901,8.812396038,1,0,0,4.44844901,8.812396038,1,0,0,0,133,133,61,1,,,,,,,,,
