key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,3.2704,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1721,89.60001278,-37.600007,1,0,0,response3disk,,5,-3.999988616,8.799993694,1,0,0,rectangle,-3.999988616,8.799993694,1,0,0,,,,,,,-3.999988616,8.799993694,1,0,0,,0,13,13,98,1,
,,,,,,,,,,,,,FF,,,,,,,,3.2033,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3725,44.80001211,-102.400008,1,0,0,response3disk,,4,11.20001161,0.799993575,1,0,0,rectangle,11.20001161,0.799993575,1,0,0,,,,,,,11.20001161,0.799993575,1,0,0,,0,14,14,60,1,
,,,,,,,,,,,,,FF,,,,,,,,1.8175,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2005,-40.79998916,99.99999505,1,0,0,response7disk,,0,9.600060415,2.399993598,1,0,0,rectangle,9.600060415,2.399993598,1,0,0,,,,,,,9.600060415,2.399993598,1,0,0,,0,15,15,147,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3345,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,199,-35.19998908,-96.00000787,1,0,0,response5disk,,3,8.000011563,-12.80000663,1,0,0,rectangle,8.000011563,-12.80000663,1,0,0,,,,,,,8.000011563,-12.80000663,1,0,0,,0,16,16,10,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3014,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3950,-33.59998906,-107.200008,1,0,0,response5disk,,3,25.60006065,7.999993682,1,0,0,rectangle,25.60006065,7.999993682,1,0,0,,,,,,,25.60006065,7.999993682,1,0,0,,0,17,17,88,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1512,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,4154,100.8000129,-66.40000743,1,0,0,response3disk,,5,17.60006053,-12.00000662,1,0,0,rectangle,17.60006053,-12.00000662,1,0,0,,,,,,,17.60006053,-12.00000662,1,0,0,,0,18,18,135,1,
,,,,,,,,,,,,,FF,,,,,,,,2.8698,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2475,50.4000122,-108.8000081,1,0,0,response3disk,,4,12.00001162,3.999993622,1,0,0,rectangle,12.00001162,3.999993622,1,0,0,,,,,,,12.00001162,3.999993622,1,0,0,,0,19,19,145,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4861,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1868,99.20001292,24.79999393,1,0,0,response1disk,,6,32.00001192,-8.000006557,1,0,0,rectangle,32.00001192,-8.000006557,1,0,0,,,,,,,32.00001192,-8.000006557,1,0,0,,0,20,20,82,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1497,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,823,98.40001291,-55.20000726,1,0,0,response3disk,,5,-17.59998882,-7.200006545,1,0,0,rectangle,-17.59998882,-7.200006545,1,0,0,,,,,,,-17.59998882,-7.200006545,1,0,0,,0,21,21,4,1,
,,,,,,,,,,,,,FF,,,,,,,,3.2029,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1640,37.60006083,87.99999487,1,0,0,response1disk,,7,10.4000116,2.399993598,1,0,0,rectangle,57.6000123,130.3999955,1,0,0,response1disk_3,TRUE,7,7,"[113,144,23,167,251,266,218,150,239,314,301,174,315,71,230,279,1,226,66,143]",1.8367,7.200011551,-1.600006461,1,0,0,rectangle,0,22,22,53,1,
