key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,0.8751,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,353,-114,39,1,0,0,response7disk,,1,-31,-4,1,0,0,rectangle,-31,-4,1,0,0,,,,,,,-31,-4,1,0,0,,0,18,18,40,1,
,,,,,,,,,,,,,FF,,,,,,,,1.386,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2916,89,-79,1,0,0,response3disk,,5,29,-12,1,0,0,rectangle,29,-12,1,0,0,,,,,,,29,-12,1,0,0,,0,19,19,19,1,
,,,,,,,,,,,,,FF,,,,,,,,0.534,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,292,111,-37,1,0,0,response3disk,,5,29,-3,1,0,0,rectangle,-54,-129,1,0,0,response5disk_3,TRUE,3,3,"[21,143,102,192,50,282,269,79,96,1,236,210,265,308,96,270,149,173,264,321]",2.1522,31,8,1,0,0,rectangle,0,20,20,6,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2169,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3095,-59,-110,1,0,0,response5disk,,3,14,6,1,0,0,rectangle,14,6,1,0,0,,,,,,,14,6,1,0,0,,0,21,21,37,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1862,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,12,110,56,1,0,0,response1disk,,6,20,8,1,0,0,rectangle,20,8,1,0,0,,,,,,,20,8,1,0,0,,0,22,22,4,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0642,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2420,-33,121,1,0,0,response7disk,,0,-19,12,1,0,0,rectangle,-19,12,1,0,0,,,,,,,-19,12,1,0,0,,0,23,23,129,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9699,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1214,96,-46,1,0,0,response3disk,,5,1,-2,1,0,0,rectangle,1,-2,1,0,0,,,,,,,1,-2,1,0,0,,0,24,24,143,1,
,,,,,,,,,,,,,FF,,,,,,,,2.2843,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3103,78,-113,1,0,0,response3disk,,4,31,-3,1,0,0,rectangle,31,-3,1,0,0,,,,,,,31,-3,1,0,0,,0,25,25,20,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7839,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1903,46,-92,1,0,0,response3disk,,4,-15,-5,1,0,0,rectangle,-15,-5,1,0,0,,,,,,,-15,-5,1,0,0,,0,26,26,150,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8083,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,4227,124,-53,1,0,0,response3disk,,5,29,-5,1,0,0,rectangle,29,-5,1,0,0,,,,,,,29,-5,1,0,0,,0,27,27,12,1,
