key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,1.082945,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2864,50.78125,94.35546875,1,0,0,response1disk,,7,4.828125,-8.3203125,1,0,0,rectangle,4.828125,-8.3203125,1,0,0,,,,,,,4.828125,-8.3203125,1,0,0,,0,13,13,64,1,
,,,,,,,,,,,,,FF,,,,,,,,0.883475,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1173,79.234375,-41.10546875,1,0,0,response3disk,,5,10.20703125,-2.66015625,1,0,0,rectangle,10.20703125,-2.66015625,1,0,0,,,,,,,10.20703125,-2.66015625,1,0,0,,0,14,14,97,1,
,,,,,,,,,,,,,FF,,,,,,,,1.068385,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,4312,52.13671875,73.4296875,1,0,0,response1disk,,7,6.390625,1.3125,1,0,0,rectangle,38.9765625,-104.7539063,1,0,0,response3disk_3,TRUE,4,4,"[178,186,150,192,61,256,121,85,123,230,236,195,171,201,1,170,37,16,306,144]",1.64825,-1.78515625,2.359375,1,0,0,rectangle,0,15,15,100,1,
,,,,,,,,,,,,,FF,,,,,,,,0.885105,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2505,42.1875,72.421875,1,0,0,response1disk,,7,5.27734375,0.6640625,1,0,0,rectangle,5.27734375,0.6640625,1,0,0,,,,,,,5.27734375,0.6640625,1,0,0,,0,16,16,146,1,
,,,,,,,,,,,,,FF,,,,,,,,1.450305,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3881,-36.82421875,-104.5546875,1,0,0,response5disk,,3,-4.2890625,0.76171875,1,0,0,rectangle,-4.2890625,0.76171875,1,0,0,,,,,,,-4.2890625,0.76171875,1,0,0,,0,17,17,31,1,
,,,,,,,,,,,,,FF,,,,,,,,1.08459,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3607,53.7578125,-82.05859375,1,0,0,response3disk,,4,8.37109375,-3.33203125,1,0,0,rectangle,8.37109375,-3.33203125,1,0,0,,,,,,,8.37109375,-3.33203125,1,0,0,,0,18,18,10,1,
,,,,,,,,,,,,,FF,,,,,,,,1.000525,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3753,-46.9609375,-93.12109375,1,0,0,response5disk,,3,-2.3125,0.265625,1,0,0,rectangle,-2.3125,0.265625,1,0,0,,,,,,,-2.3125,0.265625,1,0,0,,0,19,19,8,1,
,,,,,,,,,,,,,FF,,,,,,,,0.783365,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1956,-75.24609375,46.90625,1,0,0,response7disk,,1,25.5703125,-0.0078125,1,0,0,rectangle,25.5703125,-0.0078125,1,0,0,,,,,,,25.5703125,-0.0078125,1,0,0,,0,20,20,107,1,
,,,,,,,,,,,,,FF,,,,,,,,1.501295,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1245,80.34375,-44.54296875,1,0,0,response3disk,,5,3.5,-6.26171875,1,0,0,rectangle,3.5,-6.26171875,1,0,0,,,,,,,3.5,-6.26171875,1,0,0,,0,21,21,119,1,
,,,,,,,,,,,,,FF,,,,,,,,0.801315,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,357,66.32421875,100.7304688,1,0,0,response1disk,,7,0.90234375,1.3671875,1,0,0,rectangle,0.90234375,1.3671875,1,0,0,,,,,,,0.90234375,1.3671875,1,0,0,,0,22,22,16,1,
,,,,,,,,,,,,,FF,,,,,,,,0.85094,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3738,84.6328125,40.421875,1,0,0,response1disk,,6,2.3671875,-3.265625,1,0,0,rectangle,2.3671875,-3.265625,1,0,0,,,,,,,2.3671875,-3.265625,1,0,0,,0,23,23,91,1,
,,,,,,,,,,,,,FF,,,,,,,,1.250535,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,710,104.3085938,-29.40625,1,0,0,response3disk,,5,0.18359375,2.7890625,1,0,0,rectangle,0.18359375,2.7890625,1,0,0,,,,,,,0.18359375,2.7890625,1,0,0,,0,24,24,14,1,
,,,,,,,,,,,,,FF,,,,,,,,1.116615,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3820,-46.36328125,-97.86328125,1,0,0,response5disk,,3,-3.46484375,-1.578125,1,0,0,rectangle,-3.46484375,-1.578125,1,0,0,,,,,,,-3.46484375,-1.578125,1,0,0,,0,25,25,41,1,
,,,,,,,,,,,,,FF,,,,,,,,0.79943,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2237,-83.44140625,-44.71484375,1,0,0,response5disk,,2,-5.21875,3.53125,1,0,0,rectangle,-5.21875,3.53125,1,0,0,,,,,,,-5.21875,3.53125,1,0,0,,0,26,26,108,1,
,,,,,,,,,,,,,FF,,,,,,,,1.00028,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,771,84.4765625,38.05078125,1,0,0,response1disk,,6,-3.2265625,2.3984375,1,0,0,rectangle,-3.2265625,2.3984375,1,0,0,,,,,,,-3.2265625,2.3984375,1,0,0,,0,27,27,76,1,
,,,,,,,,,,,,,FF,,,,,,,,1.01661,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2031,-93.31640625,-45.75,1,0,0,response5disk,,2,-10.84765625,-1.296875,1,0,0,rectangle,-10.84765625,-1.296875,1,0,0,,,,,,,-10.84765625,-1.296875,1,0,0,,0,28,28,45,1,
,,,,,,,,,,,,,FF,,,,,,,,1.016225,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2725,-41.54296875,-81.96484375,1,0,0,response5disk,,3,3.140625,4.16796875,1,0,0,rectangle,3.140625,4.16796875,1,0,0,,,,,,,3.140625,4.16796875,1,0,0,,0,29,29,4,1,
,,,,,,,,,,,,,FF,,,,,,,,0.96528,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,762,62.72265625,88.12109375,1,0,0,response1disk,,7,0.671875,-3.171875,1,0,0,rectangle,0.671875,-3.171875,1,0,0,,,,,,,0.671875,-3.171875,1,0,0,,0,30,30,140,1,
,,,,,,,,,,,,,FF,,,,,,,,0.816855,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2699,45.02734375,84.6015625,1,0,0,response1disk,,7,0.484375,5.53515625,1,0,0,rectangle,0.484375,5.53515625,1,0,0,,,,,,,0.484375,5.53515625,1,0,0,,0,31,31,6,1,
,,,,,,,,,,,,,FF,,,,,,,,0.85018,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,4014,44.44140625,91.171875,1,0,0,response1disk,,7,-1.765625,2.109375,1,0,0,rectangle,-1.765625,2.109375,1,0,0,,,,,,,-1.765625,2.109375,1,0,0,,0,32,32,25,1,
,,,,,,,,,,,,,FF,,,,,,,,0.883235,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,863,86.59375,35.98828125,1,0,0,response1disk,,6,2.73828125,5.59765625,1,0,0,rectangle,2.73828125,5.59765625,1,0,0,,,,,,,2.73828125,5.59765625,1,0,0,,0,33,33,58,1,
,,,,,,,,,,,,,FF,,,,,,,,0.931705,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1808,85.6328125,-44.1953125,1,0,0,response3disk,,5,1.8125,0.765625,1,0,0,rectangle,1.8125,0.765625,1,0,0,,,,,,,1.8125,0.765625,1,0,0,,0,34,34,15,1,
