"#010300","#022C88","#02529A","#032040","#03406F","#034E49","#086E79","#09384C","#0A3B38","#0C4FA2","#163D1F","#171639","#207427","#261D6E","#293028","#2F2874","#331F3B","#3394B7","#367467","#39319E","#3F597A","#40A144","#41A79A","#427AC4","#430F59","#445507","#487F55","#4E486C","#52253C","#5891A2","#591D1F","#595F51","#5D4263","#5D6355","#5F7AA7","#5FC16E","#642B7C","#685A14","#68A899","#716B92","#7171C9","#73B7C3","#758E00","#76450B","#782918","#7C3D4E","#7D0B45","#7E8274","#83B37F","#84932A","#86A2C9","#8B5F92","#8DCFC1","#8F5AA8","#96484B","#9796C0","#9B081A","#9C1C53","#9DA193","#A25739","#A3E2AC","#A51A01","#AA8F02","#AAC901","#AC6401","#AE783C","#AEBE5A","#AF972D","#B06079","#B28AB7","#B4BAAC","#C4577A","#C5DD24","#D2797D","#D3BE51","#D8DACD","#D8E26A","#DA0B27","#E088A1","#E26164","#E49A5B","#E67E72","#E83406","#F4D000","#F699A1","#F6F7F1","#FAAF99","#FAC88D","#FB702E","#FBA628","#FBEC77","#FCDD2A","#FF8F00"
"#427AC4",6.28571428571429,2.5625,3.5,3.83333333333333,3.14285714285714,4.75,3.21428571428571,4.08333333333333,5.66666666666667,1,6.05,4.13636363636364,6.35714285714286,2.66666666666667,6.1875,3.33333333333333,5.45454545454545,1.11538461538462,4.5,3.5,2.93333333333333,5.85714285714286,4.33333333333333,0,5.25,6.3,6.07142857142857,3.6875,6.75,2.5,6.7,5.88888888888889,5.8,6.22727272727273,1.96666666666667,6,5.9375,6.4375,4.63636363636364,3.92307692307692,2.08333333333333,2.625,5.84615384615385,6.91666666666667,6.83333333333333,6.25,6.23076923076923,5.92857142857143,4.9375,6.5,3,5.08333333333333,3.65,5.14285714285714,5.85,3.5,6.70833333333333,6.4375,6.16666666666667,6.5,5.38888888888889,6.64285714285714,6.57142857142857,6.58333333333333,6.71428571428571,6.92857142857143,5.875,6.45833333333333,6.25,5.92857142857143,6.22222222222222,6.625,6.3,6.25,6.83333333333333,6.27272727272727,6.8,6.16666666666667,6.4,6.57142857142857,6.5,6.6,6.8,6.64285714285714,6.64285714285714,6.7,6.95454545454545,6.375,6.75,6.83333333333333,6.54545454545455,6.6,6.6
"#430F59",6.2,4.6,5.75,4.96153846153846,5.66666666666667,5.5,5.85714285714286,5.0625,5.5,5.6,5.91666666666667,2.5,6.95,5.33333333333333,6.33333333333333,3.66666666666667,2.16666666666667,6.33333333333333,6.11111111111111,4.38888888888889,4.5,7,5.5625,5.25,0.166666666666667,6.4,6.8,2.35714285714286,3.77272727272727,5.85,3.16666666666667,5.90909090909091,2.54166666666667,6,4.6,6.8,1.77777777777778,6.16666666666667,6.5,3.1,4.66666666666667,6.625,6.78571428571429,6.25,5.33333333333333,4.33333333333333,5.5,6.4,6.83333333333333,6.8125,5.25,3.27777777777778,6.6875,3.125,4.71428571428571,3.5,6.07142857142857,4.6,6.625,5.81818181818182,6.2,6.3,6.28571428571429,6.77777777777778,6.5,6,6.625,6.78571428571429,5.8,3.79166666666667,7,5.44444444444444,6.75,5.61538461538461,6.83333333333333,6.125,6.625,6,5.2,6,6.9,6.41666666666667,6.83333333333333,6.85714285714286,5.81818181818182,6.7,6.45454545454545,6.66666666666667,7,7,6.83333333333333,6.65,6.83333333333333
"#445507",6.5625,5.88888888888889,5.75,5.5,6.5,3.66666666666667,5,4.91666666666667,3.5,6.42857142857143,2.08333333333333,5.75,2.4,6.2,2.2,5.78571428571429,5.91666666666667,5.85714285714286,4.15,6.25,6.0625,2.92857142857143,4.375,6.3,6.4,0.357142857142857,3.38888888888889,5.95454545454545,6.5,5.55555555555556,6.07692307692308,2.875,6.5,2.58333333333333,5.5,3.0625,6.71428571428571,2.875,5.0625,6.09090909090909,6.05555555555556,6.0625,2.61538461538462,4.83333333333333,6.33333333333333,6.0625,6.7,4.625,3.27777777777778,3.0625,5.95833333333333,6.5625,4.61111111111111,6.25,5.8,6.6,6.5,6.83333333333333,4.625,6.9,4.9,6.9,4.375,3.75,6.1,6,2.91666666666667,4.4,6.78571428571429,6.3,5,6.38888888888889,4.5,7,4.5,6.33333333333333,5.58333333333333,6.85,6.35714285714286,6.85714285714286,6.81818181818182,6.125,6.5,6.09090909090909,6.33333333333333,6.41666666666667,6.36363636363636,6.5,6.25,6.16666666666667,5.5,5.75,6.66666666666667
"#487F55",6.57142857142857,5.36363636363636,5.58333333333333,5.18181818181818,5.75,3.5625,3.5,4.28571428571429,3.6875,5.125,2.35714285714286,6.21428571428571,1.66666666666667,5.3,3.625,5.6875,6.75,5.6875,1.66666666666667,6.16666666666667,4.8125,2.40909090909091,4.5,6.07142857142857,6.8,3.38888888888889,1.28571428571429,6.25,6,4.625,7,3.4,6.33333333333333,3.9,5.5,1.85714285714286,6.4375,4.5,2.5,6.14285714285714,5.72222222222222,5.35714285714286,2.58333333333333,6.05555555555556,6.92857142857143,5.66666666666667,6.53846153846154,3.57142857142857,3.11111111111111,4.08333333333333,5.42857142857143,6.5,5.0625,6.33333333333333,6.64285714285714,6.1,6.44444444444444,6.61111111111111,4.33333333333333,6.7,3.75,6.94444444444444,4.77777777777778,4.8,6.55555555555556,6.92857142857143,2.95454545454545,5.375,6.22222222222222,6.625,5.35714285714286,6.83333333333333,3.8,6.4,5.8,6.64285714285714,4.5,6.8,7,6.41666666666667,6.66666666666667,6.63636363636364,6.83333333333333,5.25,6.5,6.77272727272727,6.57142857142857,6.5,6.23076923076923,6.66666666666667,5.66666666666667,5.66666666666667,6.5
"#4E486C",5.45,5,4.875,4,4.28571428571429,5.55555555555556,4.5,3.25,5.3,4.15,6,4,6.6,3.4,5.91666666666667,3.32142857142857,2.6875,4.58333333333333,5.35,3.625,3.5,6.57142857142857,5.5,3.6875,2.35714285714286,5.95454545454545,6.25,0,3.11111111111111,4.72222222222222,4.77777777777778,5.38888888888889,2.16666666666667,5.71428571428571,3.625,6.75,3.5,6.5,5.375,1.7,3.40909090909091,5.375,6.07142857142857,6.5,6,5.5625,4.8125,5.9375,6.0625,6,4.72222222222222,2.59090909090909,6,3.25,5.36363636363636,3.21428571428571,6.14285714285714,6.25,6,6.36666666666667,6.33333333333333,6.2,6.05555555555556,6.6875,6.41666666666667,6.875,6.0625,6.5,5.38888888888889,4.33333333333333,5.9375,5.6,6.7,5.9375,NA,6.09090909090909,6.72222222222222,6.05,5.5,5.46153846153846,6.30769230769231,6.38888888888889,6.83333333333333,6.53571428571429,6,6.6,6,6.4,6.43333333333333,6.71428571428571,6.55555555555556,6.2,6.9
"#52253C",4.5,5.32142857142857,6.14285714285714,4.55555555555556,5.85,6.16666666666667,6.11111111111111,4.38888888888889,5.05,6,5.4,4.70588235294118,6.45454545454545,5.08333333333333,5.08333333333333,5.625,2.4375,5.9,5.95454545454545,5.70833333333333,5.9375,6.33333333333333,6.875,6.75,3.77272727272727,6.5,6,3.11111111111111,0.5,6.83333333333333,1.68181818181818,6,2.6,6.16666666666667,5.68181818181818,6.6875,4.33333333333333,5.83333333333333,6.41666666666667,3.57142857142857,5.66666666666667,6.21428571428571,6.63636363636364,5.125,3.6875,2.57692307692308,2.33333333333333,5.5,5.91666666666667,6.30769230769231,6,4.25,6.18181818181818,2.83333333333333,2.83333333333333,4.16666666666667,3.21428571428571,3.38461538461538,6.76923076923077,4.9,6.86363636363636,4.85714285714286,6.35714285714286,7,5.5,6.07142857142857,6.42857142857143,6.25,4.1,4.3125,6.58333333333333,4.72222222222222,6.83333333333333,4.875,6.5,6.5,6.85714285714286,4.875,4.8,4.41666666666667,5.875,4.57142857142857,5.125,7,5.3,6.42857142857143,6.13636363636364,6.5,6.3125,6.78571428571429,6.8125,7,6.41666666666667
"#5891A2",6.88888888888889,4.66666666666667,2.83333333333333,4.5,3.75,4.72727272727273,3.6,3.8125,4.5,2.83333333333333,6.33333333333333,3.375,5.65384615384615,4.18181818181818,6.25,4.16666666666667,6.57142857142857,0.666666666666667,4.14285714285714,3.625,3.5625,5.54545454545455,2.55555555555556,2.5,5.85,5.55555555555556,4.625,4.72222222222222,6.83333333333333,0,6.75,5.5,5.91666666666667,5.8,2.625,4.5625,6.4,5.875,2.59090909090909,4.5,4.5625,2.6,5.28571428571429,6.91666666666667,6.875,6.83333333333333,6.5625,5.35,3.96153846153846,6.33333333333333,2.71428571428571,5.83333333333333,2.9,6.1875,6.61111111111111,4.65,6.8,5.8,4.91666666666667,6.53846153846154,4.16666666666667,6.72727272727273,6.16666666666667,5.6,6.375,6.27272727272727,5.55,6.26666666666667,6.1,5.875,4.5,6.45454545454545,6,6.66666666666667,6.33333333333333,6.125,6.4,6.15,6.55555555555556,6.69230769230769,6.45,6.53846153846154,6.75,6.5,5.78571428571429,6.33333333333333,6.375,6.5,6.5625,6.77777777777778,6.25,6.11111111111111,6.64285714285714
"#591D1F",5.33333333333333,5.88888888888889,6.59090909090909,5.8125,6.11538461538461,6.54166666666667,6.83333333333333,5.5,6.64285714285714,6.75,6.5,4.6,6.4375,5.77777777777778,6.26666666666667,6.57142857142857,5.22222222222222,6.5,6.66666666666667,6.5,6.25,6.4,6.7,6.7,3.16666666666667,6.07692307692308,7,4.77777777777778,1.68181818181818,6.75,0.714285714285714,6.21428571428571,4.78571428571429,6.64285714285714,6.36363636363636,7,5.33333333333333,5.15,6.5,6.1,6.66666666666667,6.66666666666667,6.66666666666667,3.6,2.35714285714286,2.64285714285714,2.35714285714286,6.4375,6.5625,6.75,6.5,5.25,6.625,5.375,2.8125,6.75,2.85714285714286,3.625,6.5625,4.75,6.85714285714286,3.1875,6.27777777777778,6.8125,5.22222222222222,5.95,6.5,6.25,4.08333333333333,5.75,6.78571428571429,3.38888888888889,6.8,4.5,6.5,6.91666666666667,6.92857142857143,4.8,5.16666666666667,4.44444444444444,5.92857142857143,4.6875,4.16666666666667,6.57142857142857,6.125,6.92857142857143,5.25,5.64285714285714,5.59090909090909,5.88888888888889,6.72727272727273,6.77777777777778,5.70833333333333
"#595F51",5.16666666666667,5.75,5.625,4.5,5.9375,4.8125,4.6875,5.08333333333333,3.4375,6.33333333333333,3,5.4,3.65,5.77777777777778,2.55555555555556,6.05555555555556,4.83333333333333,5.80555555555556,3.64285714285714,6,5.33333333333333,3.1875,4.5,5.88888888888889,5.90909090909091,2.875,3.4,5.38888888888889,6,5.5,6.21428571428571,0.1875,5.7,0.307692307692308,5.28571428571429,4.375,6.2,4.75,4.625,5.6875,5.94444444444444,5.40909090909091,4.35714285714286,4.9,6.46153846153846,6.16666666666667,6.64285714285714,2.6,2.95,3.35714285714286,5.25,6.05,5,5.92857142857143,6.03571428571429,4.85714285714286,6.875,6.5,3.18181818181818,6.75,4.375,6.75,5.28571428571429,4.7,6.375,5.4,3.72222222222222,5.42857142857143,5.91666666666667,5.95454545454545,4.08333333333333,6.375,5.22222222222222,6.3125,4.16666666666667,4.45,4.625,6.3125,6.66666666666667,6.5,6.5,6.16666666666667,6.625,6.3,6,6.9375,6.35714285714286,6.27777777777778,6.64285714285714,6.8,6.14285714285714,6.45833333333333,6.46153846153846
"#5D4263",6.38888888888889,5.75,4.94444444444444,4.91666666666667,5,6.25,5.77272727272727,5.3,5.7,5.66666666666667,5.8,5,6.73076923076923,5.5,5,4.58333333333333,2.875,6.64285714285714,5.88461538461539,4.8,5.5,6.5,6.36363636363636,5.8,2.54166666666667,6.5,6.33333333333333,2.16666666666667,2.6,5.91666666666667,4.78571428571429,5.7,0.583333333333333,5.7,5.14285714285714,6.5,2.5,6.0625,5.5,2.58333333333333,4.5,6.2,6.72222222222222,6.11111111111111,5.16666666666667,4.35,4,6,5.83333333333333,6.5,5.07142857142857,2.7,6.16666666666667,2.75,5.25,3.33333333333333,5.42857142857143,4.9375,6.25,6.21428571428571,6,6.21428571428571,6.65,6.45,6.27777777777778,6.66666666666667,6.15384615384615,6.4,5.20833333333333,3.125,5.83333333333333,4.35714285714286,6.16666666666667,4.66666666666667,6.54545454545455,6.5,6.6875,5.76923076923077,4.57142857142857,6.07142857142857,6.8,5.05555555555556,6.4,6.83333333333333,5.3,6.66666666666667,6.125,6.5,6.45,6.83333333333333,6.44444444444444,7,6.125
"#5D6355",5.16666666666667,6.15,5.55555555555556,4.70833333333333,5.72727272727273,3.58333333333333,4.75,4.35,3.7,5.71428571428571,3.64285714285714,5.83333333333333,4.2,5.83333333333333,2.6,5.7,5.88888888888889,6.71428571428571,3.07142857142857,6.41666666666667,5.3,4.28571428571429,4,6.22727272727273,6,2.58333333333333,3.9,5.71428571428571,6.16666666666667,5.8,6.64285714285714,0.307692307692308,5.7,0.142857142857143,5.08333333333333,3.33333333333333,6.3,3.6,4.2,5,6.22222222222222,5.16666666666667,2.66666666666667,6,6.22222222222222,5.95454545454545,6.625,1.71428571428571,3.8,3.5,5.64285714285714,5.5,4.5,6.3125,5,6.5,6.7,6.4,3,6.41666666666667,4.125,6.55555555555556,5.25,4.5,6.5,6.125,4.22727272727273,5,5.83333333333333,6.07142857142857,3.16666666666667,6.71428571428571,4.78571428571429,6.3125,6.16666666666667,4.45,3.8125,6.875,6.2,6.33333333333333,6.83333333333333,6.4,6.95454545454545,6.625,6.75,6.3,6.6,6.2,6.94444444444444,6.35714285714286,6.05555555555556,6.25,7
"#5F7AA7",6.33333333333333,3.5,2.7,3.66666666666667,2.79166666666667,4.65,3.64285714285714,4.83333333333333,4.5,3,6.42857142857143,4,5.36363636363636,3.125,5.5,3.16666666666667,5.16666666666667,2.85,5.04545454545455,2.22222222222222,2.03333333333333,6.41666666666667,3.375,1.96666666666667,4.6,5.5,5.5,3.625,5.68181818181818,2.625,6.36363636363636,5.28571428571429,5.14285714285714,5.08333333333333,0.428571428571429,5.375,4.08333333333333,6.55555555555556,3.27777777777778,3.65,1.28571428571429,3.11111111111111,5.75,6.83333333333333,6.71428571428571,6.5625,6.09090909090909,4.71428571428571,4.81818181818182,5.1875,2.25,5.0625,4.25,4.6,5.75,3.875,6.77272727272727,6.38888888888889,6.22222222222222,6.5,4.57142857142857,6.5,6.03571428571429,5.78571428571429,5.875,6.25,6,6.08333333333333,6.16666666666667,4.92857142857143,6,5.58333333333333,6.31818181818182,6.4,6.125,5.72727272727273,6.125,6.4,6.1,6.38888888888889,6.41666666666667,6.1875,6.83333333333333,6.79166666666667,5.41666666666667,6.5,6.57142857142857,6.1,6.83333333333333,6.5,5.85,6.4,6.3125
"#5FC16E",6.75,5.8,5.27272727272727,4.85714285714286,4.75,4.16666666666667,4.18181818181818,5,3.41666666666667,5.64285714285714,3.1,6.5625,2.65,5.8125,4,5.57142857142857,6.75,6.14285714285714,2.2,6.5,5.29166666666667,1.58333333333333,3.20833333333333,6,6.8,3.0625,1.85714285714286,6.75,6.6875,4.5625,7,4.375,6.5,3.33333333333333,5.375,0.3,6.57142857142857,4.6,3,6.5,5.625,5.1,3.46875,6.7,6.625,6.5,6.7,4.05555555555556,1.91666666666667,2.6,4.66666666666667,6.85714285714286,3.83333333333333,6.3,6.65,6,7,6.91666666666667,5.22727272727273,6.625,1.91666666666667,6.72222222222222,5.14285714285714,2.75,6.625,6.9,2.6875,5,6.5,6.55,5.5,6.77272727272727,4.1875,6.59090909090909,4.66666666666667,6.11111111111111,4.2,7,6.5,6.42857142857143,6.27272727272727,6.25,6.7,5.5,7,6.625,6.4375,6,6.71428571428571,6,5.42857142857143,5.75,6.7
"#642B7C",6.1,5,5.92857142857143,5.33333333333333,5.3,6.375,6.125,4.625,6,5.625,6.71428571428571,4.5,6.875,3.66666666666667,6.41666666666667,2.625,2.85,6.1,6.61111111111111,4.13636363636364,5.32142857142857,6.7,6.375,5.9375,1.77777777777778,6.71428571428571,6.4375,3.5,4.33333333333333,6.4,5.33333333333333,6.2,2.5,6.3,4.08333333333333,6.57142857142857,0.25,6.4375,6,3.78571428571429,4.5,5.8125,6.66666666666667,6.66666666666667,5.77777777777778,5.21428571428571,3.6875,6.125,6.625,6.5,5.75,3.28571428571429,6.8,2.875,5.3125,3.9,5.33333333333333,4.5,6.54166666666667,5.85,5.91666666666667,6.23076923076923,6.63636363636364,6.75,6.83333333333333,6.5,6.73076923076923,6.75,5.85714285714286,4.58333333333333,7,5.25,6.85714285714286,5.25,6.75,6.75,6.58333333333333,6.0625,5.7,5.57142857142857,6.8125,6.08333333333333,6.64285714285714,7,5.26666666666667,5.83333333333333,6.27777777777778,6.58333333333333,7,6.7,6.80769230769231,7,6.25
"#685A14",5.35714285714286,6.5,6.5,5.71428571428571,6.11111111111111,5.5,5.5,5.18181818181818,5.55555555555556,6.55555555555556,3.83333333333333,6.21428571428571,5.16666666666667,6.55,4.33333333333333,6.16666666666667,5.26923076923077,6.85714285714286,6.14285714285714,6.57142857142857,6.125,4.75,5.91666666666667,6.4375,6.16666666666667,2.875,4.5,6.5,5.83333333333333,5.875,5.15,4.75,6.0625,3.6,6.55555555555556,4.6,6.4375,0.25,6,6.3125,6.77777777777778,6.6875,3.625,2.9375,5.66666666666667,5.25,6.41666666666667,4.9375,5.75,2.88888888888889,6.5,6.41666666666667,6.25,6.375,6.25,6.85,5.9375,6.55555555555556,5.1875,4.8,6.14285714285714,6.21428571428571,4.5,4.27777777777778,4.16666666666667,3.75,4.08333333333333,4,6.4375,6.6,5.83333333333333,6.44444444444444,4.58333333333333,6.39285714285714,3.91666666666667,6.5,4.91666666666667,6.44444444444444,6.33333333333333,6.54545454545455,5.95,6.375,6.58333333333333,5.6875,6.77272727272727,6.875,6.5,5.75,6.5,5.15,5.4,5.75,5.75
"#68A899",6.85,5.08333333333333,3.92857142857143,4.61111111111111,5.25,4,3.22222222222222,3.92857142857143,4.5,4.6,3.7,4.5,4.25,5.7,4.71428571428571,4.65,6.3,3.69230769230769,3.27777777777778,4.55,4.21428571428571,4,1.22222222222222,4.63636363636364,6.5,5.0625,2.5,5.375,6.41666666666667,2.59090909090909,6.5,4.625,5.5,4.2,3.27777777777778,3,6,6,0.285714285714286,5.95,5.17857142857143,4.75,5,6.7,5.875,6.33333333333333,6.875,4.22727272727273,1.5,4.91666666666667,3.28571428571429,6.45,1.75,5.875,6.13636363636364,4.78571428571429,6.42857142857143,6.55882352941176,4.91666666666667,6.75,1.41666666666667,6.40909090909091,6.16666666666667,5.6,6.54545454545455,6.625,4.25,6,6.27777777777778,5.25,3.64285714285714,6.38888888888889,5.8,6.1875,6,6,3.875,6.625,5.71428571428571,6.55,6.72727272727273,6.66666666666667,6.3125,6.21428571428571,6.08333333333333,6.5,6.58333333333333,5.94444444444444,6.29166666666667,6.64285714285714,5.83333333333333,6.09090909090909,6.91666666666667
"#716B92",6,4.9,4.58333333333333,5.5,4.75,5.7,4.83333333333333,5.5,5.75,5,6.21428571428571,4.21428571428571,6.3125,2.8125,5.625,2.91666666666667,3.92857142857143,5.61111111111111,5.3,4.125,3.72727272727273,6.2,5.16666666666667,3.92307692307692,3.1,6.09090909090909,6.14285714285714,1.7,3.57142857142857,4.5,6.1,5.6875,2.58333333333333,5,3.65,6.5,3.78571428571429,6.3125,5.95,0.166666666666667,2.55555555555556,5.2,6.33333333333333,6.72222222222222,6.7,5.75,5.5,5.83333333333333,6.25,5.625,2.94444444444444,2.75,5.33333333333333,3.1,6.125,2.42857142857143,5.91666666666667,4.66666666666667,5.8,6.27777777777778,5.77777777777778,5.625,6.5,6.83333333333333,5.58333333333333,5.81818181818182,7,6.25,4.73076923076923,3.58333333333333,5.58333333333333,4,6.58333333333333,5.5,6.5,5.6,6.08333333333333,6.1,5.11111111111111,5.69230769230769,6.31818181818182,6,6.84615384615385,6.38888888888889,5.53846153846154,6.25,5.38888888888889,6.71428571428571,6.125,6.83333333333333,6.16666666666667,6.45454545454545,6.4
"#7171C9",7,4.08333333333333,3,5.25,3.7,5.64285714285714,4.95,4.42857142857143,5.13636363636364,3.5,5.8125,4.59090909090909,6.5,2.85,6.4375,3.4,4,3.77272727272727,5.41666666666667,3.25,2.33333333333333,5.66666666666667,5.11538461538461,2.08333333333333,4.66666666666667,6.05555555555556,5.72222222222222,3.40909090909091,5.66666666666667,4.5625,6.66666666666667,5.94444444444444,4.5,6.22222222222222,1.28571428571429,5.625,4.5,6.77777777777778,5.17857142857143,2.55555555555556,0.25,5,6.78571428571429,6.90909090909091,7,5.6,5.88888888888889,6.16666666666667,5.625,5.6,2.3125,4.22222222222222,4.25,3.66666666666667,6.33333333333333,3.33333333333333,6.65625,5.41666666666667,5.81818181818182,6.5,5.21428571428571,6.55555555555556,6.6,6.25,6.2,6.5,6.38461538461539,6,5.16666666666667,3.57142857142857,5.5625,5.07142857142857,7,5.5,6.875,5.94444444444444,6.5,6.33333333333333,5.88888888888889,5.94444444444444,6.6,6,6.5625,6.70833333333333,5.75,6.58333333333333,6.42857142857143,6.4,6.14285714285714,6.54545454545455,6.34615384615385,6.5,6.75
"#73B7C3",6.72727272727273,4.125,3.35714285714286,4.83333333333333,4.41666666666667,5.61111111111111,2.42857142857143,4.27777777777778,5,3,5.75,5.13636363636364,5.8,4.0625,6.07142857142857,4.9,5.57142857142857,2.25,4.125,3.41666666666667,4.33333333333333,5.28571428571429,2.94444444444444,2.625,6.625,6.0625,5.35714285714286,5.375,6.21428571428571,2.6,6.66666666666667,5.40909090909091,6.2,5.16666666666667,3.11111111111111,5.1,5.8125,6.6875,4.75,5.2,5,0.5,6.25,6.66666666666667,6.5,6.44444444444444,6.25,5.45454545454545,4.38888888888889,5.91666666666667,2.68181818181818,6.5,1.16666666666667,5.27777777777778,6.78571428571429,4.91666666666667,6.8,6.78571428571429,5.83333333333333,6.66666666666667,3.875,6.91666666666667,6.75,5.3,6.25,6.38888888888889,5.91666666666667,6.33333333333333,6.25,6.05,5.33333333333333,6.42857142857143,5.66666666666667,6.2,6.42307692307692,5.15384615384615,6.35714285714286,6.72222222222222,6.1,6.25,5.85714285714286,5.75,6.77777777777778,6,6.3,6.3,6,5.75,6.75,6.28571428571429,5.75,6.71428571428571,6.5
"#758E00",7,6.6,6.33333333333333,5.5,5.72222222222222,4,5.4375,5.91666666666667,3.64285714285714,5.92857142857143,4.0625,6.25,1.58333333333333,6.09090909090909,3.5,6.22222222222222,6.75,5.66666666666667,2.8125,6.05555555555556,4.81818181818182,2.41666666666667,5.14285714285714,5.84615384615385,6.78571428571429,2.61538461538462,2.58333333333333,6.07142857142857,6.63636363636364,5.28571428571429,6.66666666666667,4.35714285714286,6.72222222222222,2.66666666666667,5.75,3.46875,6.66666666666667,3.625,5,6.33333333333333,6.78571428571429,6.25,0.363636363636364,5.83333333333333,6.16666666666667,6.88888888888889,6.55,2.8125,2.83333333333333,1.5,5.75,6.78571428571429,5.05555555555556,6.5,6.33333333333333,5.81818181818182,6.7,6.6,5.15,6.35714285714286,3.6875,6.625,3.41666666666667,2.72222222222222,6.35714285714286,6.14285714285714,2.75,3.42857142857143,6.8,5.66666666666667,3.625,7,3.61111111111111,6.33333333333333,4.61111111111111,5.72222222222222,4,6.9375,6.36363636363636,6.5,5.83333333333333,6.72222222222222,6.9,4.78571428571429,6.9,7,6.44444444444444,5.72222222222222,6.4375,5.28571428571429,5.55,4.66666666666667,6.33333333333333
"#76450B",6.8125,6.54545454545455,6.83333333333333,6.21428571428571,6,6.2,6.5,6.40909090909091,6.14285714285714,7,5.875,5.58333333333333,6.64285714285714,6.59090909090909,6,6.64285714285714,5.35714285714286,6.57142857142857,6.625,6.75,5.8125,6.875,6.85714285714286,6.91666666666667,6.25,4.83333333333333,6.05555555555556,6.5,5.125,6.91666666666667,3.6,4.9,6.11111111111111,6,6.83333333333333,6.7,6.66666666666667,2.9375,6.7,6.72222222222222,6.90909090909091,6.66666666666667,5.83333333333333,0.222222222222222,3.9,4.8,5.88888888888889,5.91666666666667,6.55555555555556,6.3,6.75,7,6.57142857142857,6.125,4.83333333333333,6.375,5.16666666666667,5.875,6.625,3.1,6.77272727272727,5.07142857142857,4.375,6.27777777777778,3,3.4,6.1875,4.75,6.5,6.85714285714286,6.5,6.1875,6.5,6.28571428571429,6.125,6.57142857142857,5.78571428571429,5.5,6.54545454545455,6.22222222222222,5.42857142857143,5.5,5.5,5.45454545454545,6.83333333333333,6.8,6.5,4.78125,5.08333333333333,5.35,5.59090909090909,5,4.25
"#782918",6,6.75,6.625,5.08333333333333,6.64285714285714,6.88888888888889,6.5,6.16666666666667,6.5,6.72222222222222,6.75,6.07142857142857,6.9375,6.375,5,6.66666666666667,3.78571428571429,6.625,5.66666666666667,6.5,6.1,6.75,6.6875,6.83333333333333,5.33333333333333,6.33333333333333,6.92857142857143,6,3.6875,6.875,2.35714285714286,6.46153846153846,5.16666666666667,6.22222222222222,6.71428571428571,6.625,5.77777777777778,5.66666666666667,5.875,6.7,7,6.5,6.16666666666667,3.9,0.6875,2.625,4,6.85714285714286,6.625,6.36363636363636,6.83333333333333,5.45,6.8,5.95,2.4,6.35714285714286,2.5,3.4,6.5,2.7,6.25,2.45454545454545,5.05555555555556,6.75,3.92857142857143,5.28571428571429,6.45,6.5,3.66666666666667,5.8125,6.75,4.7,6.77777777777778,5,6.5,6.38888888888889,6.91666666666667,4.25,4.375,4.31818181818182,6.5,3.91666666666667,3.83333333333333,5.875,4.875,6.91666666666667,5.8,5.92857142857143,3.72222222222222,5.5625,6.5625,6.45,6.16666666666667
"#7C3D4E",6.875,6.4375,5.78571428571429,6.5,6.33333333333333,5.7,6.08333333333333,5.61111111111111,6.55,6.08333333333333,6.34615384615385,5.78571428571429,6.85714285714286,5.9375,6.125,5.45454545454545,4,6.8,6.58333333333333,5.75,6.1,6.71428571428571,6,6.25,4.33333333333333,6.0625,5.66666666666667,5.5625,2.57692307692308,6.83333333333333,2.64285714285714,6.16666666666667,4.35,5.95454545454545,6.5625,6.5,5.21428571428571,5.25,6.33333333333333,5.75,5.6,6.44444444444444,6.88888888888889,4.8,2.625,0.55,2.59090909090909,5.875,6.64285714285714,6.66666666666667,6.16666666666667,4.3,6.58333333333333,4.95833333333333,1.33333333333333,5.4375,2,2.5,6.5,4.05555555555556,6.9375,3.16666666666667,6.25,6.6,4.5,5.22222222222222,6.61111111111111,6.5,3.27272727272727,4.16666666666667,6.64285714285714,3.31818181818182,6.75,4.5,6.55,6.4375,6.38888888888889,4,4.6875,2.6,5.85,4.25,4,6.4375,4.83333333333333,7,5.4,6.15,5.5,6.58333333333333,6.5,6.9,6.1
"#7D0B45",6.75,6.28571428571429,6,6.21428571428571,6.5,6.4375,6.21428571428571,6.08333333333333,6.11111111111111,6.5,6.55,6.45,6.91666666666667,6,5.625,6,3.94117647058824,6.66666666666667,6.625,6.375,6.27777777777778,6.7,6.7,6.23076923076923,5.5,6.7,6.53846153846154,4.8125,2.33333333333333,6.5625,2.35714285714286,6.64285714285714,4,6.625,6.09090909090909,6.7,3.6875,6.41666666666667,6.875,5.5,5.88888888888889,6.25,6.55,5.88888888888889,4,2.59090909090909,0.75,6.38461538461539,6.5,6.71428571428571,5.91666666666667,5.08333333333333,6.5,5.07142857142857,2.66666666666667,5,2.33333333333333,2.28571428571429,6.375,4.58333333333333,6.58333333333333,3.33333333333333,6.46153846153846,6.25,6.375,6.13636363636364,6.33333333333333,6.5625,3.05,4.1875,6.0625,3.44444444444444,6.8,3.33333333333333,6.45454545454545,6.66666666666667,6.9,3.1875,3.83333333333333,4.31818181818182,5.625,3.66666666666667,4.2,6.64285714285714,3.375,6.88888888888889,4.375,6.8125,5.76923076923077,6.07142857142857,7,6.61111111111111,6.08333333333333
